id	printers_id	purpose	time	material_amount	material_type	material_colour	price	print_comment	status	print_started_by	print_finished_by	created_at	updated_at
1304	23	Use	02:35:00	36.3	 		6	0	Success	27	27	10/02/2016 09:00	10/02/2016 11:35
1305	18	Use	01:08:00	14.9	 		2.5	0	Success	27	27	10/02/2016 09:00	10/02/2016 10:08
1306	18	Use	00:35:00	6.3	 		1.5	0	Success	27	27	10/02/2016 10:08	10/02/2016 10:43
1307	12	Use	03:48:00	52.7	 		8.5	0	Success	27	27	10/02/2016 09:00	10/02/2016 12:48
1308	19	Use	00:30:00	5.3	 		1.5	0	Success	27	27	10/02/2016 09:00	10/02/2016 09:30
1309	26	Use	23:30:00	372.9	 		54	0	Success	27	27	04/02/2016 09:00	05/02/2016 08:30
1310	26	Use	08:30:00	124.5	 		19	0	Success	27	27	05/02/2016 09:00	05/02/2016 17:30
1311	26	Use	08:30:00	124.5	 		19	0	Success	27	27	10/02/2016 09:00	10/02/2016 17:30
1312	9	Use	00:14:00	2.1	 		0.5	0	Success	27	27	10/02/2016 09:00	10/02/2016 09:14
1313	20	Use	00:39:00	6.9	 		1.5	0	Success	27	27	10/02/2016 09:00	10/02/2016 09:39
1314	3	Use	01:13:00	15.5	 		3	0	Success	27	27	10/02/2016 10:19	10/02/2016 11:32
1315	9	Use	01:12:00	9.5	 		3	0	Success	27	27	10/02/2016 09:14	10/02/2016 10:26
1316	18	Use	00:37:00	6.6	 		1.5	0	Success	27	27	10/02/2016 10:43	10/02/2016 11:20
1317	18	Use	01:08:00	14.9	 		2.5	0	Success	27	27	10/02/2016 11:20	10/02/2016 12:28
1318	20	Use	00:07:00	0.5	 		0.5	0	Success	27	27	10/02/2016 09:39	10/02/2016 09:46
1319	3	Use	02:38:00	36.7	 		6	0	Success	27	27	10/02/2016 11:32	10/02/2016 14:10
1320	19	Use	01:12:00	13.6	 		2.5	0	Success	27	27	10/02/2016 09:30	10/02/2016 10:42
1321	23	Use	02:03:00	28	 		4.5	0	Success	10	10	10/02/2016 11:35	10/02/2016 13:38
1322	12	Use	00:19:00	1.9	 		1	0	Success	10	10	10/02/2016 12:48	10/02/2016 13:07
1323	21	Use	01:15:00	17.7	 		5	0	Success	10	10	10/02/2016 09:00	10/02/2016 10:15
1324	9	Use	00:14:00	2.1	 		0.5	0	Success	10	10	10/02/2016 10:26	10/02/2016 10:40
1325	19	Use	00:55:00	0	 		1.5	0	Success	10	10	10/02/2016 10:42	10/02/2016 11:37
1326	23	Use	02:05:00	28.9	 		5	0	Success	10	10	10/02/2016 13:38	10/02/2016 15:43
1327	13	Use	00:58:00	8.5	 		2.5	0	Success	10	10	10/02/2016 09:00	10/02/2016 09:58
1328	3	Use	02:06:00	29.1	 		5	0	Success	10	10	10/02/2016 14:10	10/02/2016 16:16
1329	22	Use	00:28:00	5.5	 		1	0	Success	10	10	10/02/2016 09:00	10/02/2016 09:28
1330	18	Use	00:37:00	5.3	 		1.5	0	Success	10	10	10/02/2016 12:28	10/02/2016 13:05
1331	12	Use	05:30:00	42.2	 		10.5	0	Success	10	10	10/02/2016 13:07	10/02/2016 18:37
1332	18	Use	00:30:00	12.1	 		1.5	0	Success	7	7	10/02/2016 13:05	10/02/2016 13:35
1333	9	Use	00:33:00	5.7	 		1.5	0	Success	7	7	10/02/2016 10:40	10/02/2016 11:13
1334	22	Use	00:32:00	6.2	 		1.5	0	Success	7	7	10/02/2016 09:28	10/02/2016 10:00
1335	13	Use	00:32:00	6.2	 		1.5	failed	Failed	7	7	10/02/2016 09:58	10/02/2016 10:01
1336	8	Use	00:37:00	5.3	 		1.5	0	Success	7	7	10/02/2016 09:00	10/02/2016 09:37
1337	18	Use	00:45:00	6.6	 		2	0	Success	7	7	10/02/2016 13:35	10/02/2016 14:20
1338	22	Use	00:32:00	6.2	 		1.5	0	Success	7	7	10/02/2016 10:00	10/02/2016 10:32
1339	24	Use	19:48:00	0	 		30	using own material	Success	7	7	10/02/2016 09:00	11/02/2016 04:48
1340	28	Use	00:25:00	6.9	 		1	0	Success	44	44	11/02/2016 09:00	11/02/2016 09:25
1341	24	Use	11:30:00	0	 		17.5	Using own material actual weight of material used 124g	Success	44	44	12/02/2016 08:00	12/02/2016 19:30
1342	24	Use	19:48:00	0	 		30	0	Success	44	44	11/02/2016 09:00	12/02/2016 04:48
1343	28	Use	13:17:00	0	 		20	using own material	Success	44	44	12/02/2016 09:00	12/02/2016 22:17
1344	24	Use	07:14:00	104.6	 		16.5	0	Success	44	44	12/02/2016 19:30	13/02/2016 02:44
1345	20	Use	13:06:00	137.7	 		27	0	Success	7	7	17/02/2016 09:00	17/02/2016 22:06
1346	24	Use	18:58:00	282.9	 		43	Failed	Failed	7	7	17/02/2016 09:00	17/02/2016 10:53
1347	28	Use	08:26:00	126.6	 		19	failed	Failed	7	7	17/02/2016 09:00	17/02/2016 09:50
1348	28	Use	08:26:00	126.6	 		19	0	Success	7	7	17/02/2016 09:50	17/02/2016 18:16
1349	18	Use	02:06:00	29.1	 		5	0	Success	7	7	17/02/2016 09:00	17/02/2016 11:06
1350	3	Use	02:01:00	18.9	 		4	0	Success	7	7	17/02/2016 09:00	17/02/2016 11:01
1351	22	Use	01:59:00	17.6	 		4	0	Success	7	7	17/02/2016 09:00	17/02/2016 10:59
1352	8	Use	03:50:00	45.6	 		8.5	0	Success	7	7	17/02/2016 09:00	17/02/2016 12:50
1353	13	Use	01:42:00	17.9	 		3.5	0	Success	7	7	17/02/2016 09:00	17/02/2016 10:42
1354	24	Use	21:53:00	219.5	 		44	failed	Failed	7	7	17/02/2016 10:53	17/02/2016 13:05
1355	12	Use	02:30:00	27.2	 		5.5	"supervisor Tim Leton, IP not on main list"	Success	7	7	17/02/2016 09:00	17/02/2016 11:30
1356	9	Use	01:14:00	11.1	 		3.5	budget holder unknown	Success	7	7	17/02/2016 09:00	17/02/2016 10:14
1357	1	Use	03:15:00	45.5	 		7.5	Tim Leighton	Success	26	26	17/02/2016 09:00	17/02/2016 12:15
1358	4	Use	00:38:00	5.5	 		1.5	0	Success	26	26	17/02/2016 09:00	17/02/2016 09:38
1359	18	Use	00:30:00	2.8	 		1	0	Success	26	26	17/02/2016 11:06	17/02/2016 11:36
1360	18	Use	00:47:00	3.9	 		1.5	0	Success	26	26	17/02/2016 11:36	17/02/2016 12:23
1361	1	Use	02:09:00	16.9	 		4.5	0	Success	26	26	17/02/2016 12:15	17/02/2016 14:24
1362	9	Use	03:43:00	49.5	 		8.5	Failed	Failed	26	26	17/02/2016 10:14	17/02/2016 10:36
1363	22	Use	00:23:00	4.3	 		1	0	Success	26	26	17/02/2016 10:59	17/02/2016 11:22
1364	22	Use	02:08:00	16.5	 		4.5	Failed	Failed	44	44	17/02/2016 11:22	17/02/2016 11:34
1365	3	Use	01:40:00	18.2	 		3.5	0	Success	10	10	17/02/2016 11:01	17/02/2016 12:41
1366	3	Use	02:54:00	34.3	 		6.5	Failed	Failed	10	10	17/02/2016 12:41	17/02/2016 12:58
1367	3	Use	00:15:00	3	 		1	0	Success	10	10	17/02/2016 12:58	17/02/2016 13:13
1368	18	Use	01:32:00	13.2	 		3	0	Success	10	10	17/02/2016 12:23	17/02/2016 13:55
1369	21	Use	00:54:00	7.2	 		2	0	Success	10	10	17/02/2016 09:00	17/02/2016 09:54
1370	8	Use	01:30:00	20	 		3.5	0	Success	10	10	17/02/2016 12:50	17/02/2016 14:20
1371	1	Use	00:57:00	8.6	 		2.5	0	Success	10	10	17/02/2016 14:24	17/02/2016 15:21
1372	22	Use	00:35:00	5.1	 		1.5	0	Success	10	10	17/02/2016 11:34	17/02/2016 12:09
1373	1	Use	00:57:00	8.5	 		2.5	0	Success	10	10	17/02/2016 15:21	17/02/2016 16:18
1374	24	Use	11:11:00	145.7	 		30	0	Success	44	44	19/02/2016 08:00	19/02/2016 19:11
1375	24	Use	11:08:00	310.8	 		38	0	Success	44	44	19/02/2016 19:11	20/02/2016 06:19
1376	24	Use	05:12:00	66.1	 		11.5	0	Success	44	44	22/02/2016 00:00	22/02/2016 05:12
1377	24	Use	05:54:00	71.9	 		12.5	0	Success	44	44	23/02/2016 09:00	23/02/2016 14:54
1378	28	Use	07:24:00	89.8	 		16	0	Success	44	44	23/02/2016 09:00	23/02/2016 16:24
1379	18	Use	00:58:00	9.7	 		2	FAILED	Failed	19	19	23/02/2016 09:00	23/02/2016 09:05
1380	12	Use	03:20:00	22.6	 		6.5	FAILED	Failed	19	19	23/02/2016 09:00	23/02/2016 09:20
1381	28	Use	05:04:00	124	 		14	0	Success	19	19	23/02/2016 16:24	23/02/2016 21:28
1382	20	Use	05:00:00	60	 		10.5	0	Success	19	19	23/02/2016 09:00	23/02/2016 14:00
1383	8	Use	04:20:00	105	 		12	0	Success	19	19	23/02/2016 09:00	23/02/2016 13:20
1384	21	Use	08:39:00	78.3	 		17	0	Success	19	19	23/02/2016 09:00	23/02/2016 17:39
1385	9	Use	00:49:00	9.3	 		2	FAILED	Failed	19	19	23/02/2016 09:00	23/02/2016 09:04
1386	12	Use	03:20:00	22.6	 		6.5	FAILED	Failed	19	19	23/02/2016 09:20	23/02/2016 09:40
1387	12	Use	00:51:00	5.5	 		2	0	Success	19	19	24/02/2016 09:00	24/02/2016 09:51
1388	30	Use	02:51:00	39	 		6.5	0	Success	19	19	24/02/2016 09:00	24/02/2016 11:51
1389	13	Use	08:26:00	78.9	 		17	0	Success	19	19	24/02/2016 09:00	24/02/2016 17:26
1390	18	Use	13:00:00	137.2	 		26.5	0	Success	19	19	24/02/2016 09:00	24/02/2016 22:00
1391	23	Use	01:40:00	18.5	 		3.5	0	Success	19	19	24/02/2016 09:00	24/02/2016 10:40
1392	22	Use	04:44:00	50.3	 		10	FAILED	Failed	19	19	24/02/2016 09:00	24/02/2016 09:28
1393	24	Use	07:15:00	95.6	 		16	7783730977	Success	10	10	24/02/2016 11:36	24/02/2016 18:51
1394	9	Use	01:15:00	9.3	 		2.5	0	Success	10	10	24/02/2016 09:00	24/02/2016 10:15
1395	12	Use	02:28:00	17.3	 		5	0	Success	10	10	24/02/2016 09:51	24/02/2016 12:19
1396	10	Use	03:22:00	45.5	 		7.5	0	Success	10	10	24/02/2016 09:00	24/02/2016 12:22
1397	31	Use	00:43:00	9.7	 		2	0	Success	10	10	24/02/2016 09:00	24/02/2016 09:43
1398	31	Use	00:43:00	9.6	 		2	0	Success	10	10	24/02/2016 09:43	24/02/2016 10:26
1399	31	Use	05:47:00	107.2	 		14.5	0	Success	10	10	24/02/2016 10:26	24/02/2016 16:13
1400	12	Use	00:48:00	4.9	 		1.5	0	Success	10	10	24/02/2016 12:19	24/02/2016 13:07
1401	30	Use	02:51:00	39	 		6.5	0	Success	10	10	24/02/2016 11:51	24/02/2016 14:42
1402	10	Use	01:46:00	13	 		3.5	0	Success	28	28	24/02/2016 12:22	24/02/2016 14:08
1403	1	Use	00:40:00	17	 		2	0	Success	28	28	24/02/2016 09:00	24/02/2016 09:40
1404	12	Use	00:28:00	2.9	 		1	0	Success	28	28	24/02/2016 13:07	24/02/2016 13:35
1405	1	Use	01:11:00	22.6	 		3.5	0	Success	28	28	24/02/2016 09:40	24/02/2016 10:51
1406	8	Use	01:30:00	16	 		3.5	0	Success	28	28	24/02/2016 09:00	24/02/2016 10:30
1407	2	Use	01:53:00	19.2	 		5	0	Success	28	28	24/02/2016 09:00	24/02/2016 10:53
1408	11	Use	00:46:00	5	 		1.5	0	Success	28	28	24/02/2016 09:00	24/02/2016 09:46
1409	24	Use	02:36:00	32.2	 		6	0	Success	28	28	24/02/2016 09:00	24/02/2016 11:36
1410	12	Use	01:27:00	16	 		3	0	Success	28	28	24/02/2016 13:35	24/02/2016 15:02
1411	30	Use	07:00:00	150	 		18	0	Success	44	44	24/02/2016 14:42	24/02/2016 21:42
1412	30	Use	05:00:00	58	 		10.5	0	Success	44	44	29/02/2016 09:00	29/02/2016 14:00
1413	28	Use	15:28:00	196.6	 		33.5	0	Success	44	44	26/02/2016 09:00	27/02/2016 00:28
1414	31	Use	01:16:00	17.6	 		3	0	Success	44	44	26/02/2016 09:00	26/02/2016 10:16
1415	24	Use	03:03:00	42.7	 		7	0	Success	44	44	26/02/2016 09:00	26/02/2016 12:03
1416	29	Use	04:14:00	38.4	 		8.5	0	Success	44	44	01/03/2016 09:00	01/03/2016 13:14
1417	28	Use	01:22:00	16.9	 		3	0	Success	44	44	01/03/2016 09:00	01/03/2016 10:22
1418	28	Use	00:46:00	10.3	 		2	0	Success	7	7	02/03/2016 09:00	02/03/2016 09:46
1419	30	Use	15:18:00	140.6	 		30	0	Success	7	7	02/03/2016 09:00	03/03/2016 00:18
1420	29	Use	02:45:00	20.2	 		5.5	0	Success	7	7	02/03/2016 09:00	02/03/2016 11:45
1421	24	Use	16:31:00	167.8	 		33.5	0	Success	7	7	02/03/2016 09:00	03/03/2016 01:31
1422	31	Use	14:58:00	98.8	 		27.5	(provided GDP 14 MERLIN/ FEEG2001)	Success	26	26	02/03/2016 09:00	02/03/2016 23:58
1423	8	Use	01:28:00	23.1	 		3.5	0	Success	26	26	02/03/2016 09:00	02/03/2016 10:28
1424	13	Use	00:16:00	6.8	 		1	0	Success	26	26	02/03/2016 09:00	02/03/2016 09:16
1425	1	Use	03:10:00	82.5	 		9	0	Success	26	26	02/03/2016 09:00	02/03/2016 12:10
1426	12	Use	01:57:00	19.5	 		4	0	Success	26	26	02/03/2016 09:00	02/03/2016 10:57
1427	20	Use	00:40:00	17.2	 		2	0	Success	26	26	02/03/2016 09:00	02/03/2016 09:40
1428	20	Use	01:45:00	22.3	 		4	0	Success	26	26	02/03/2016 09:40	02/03/2016 11:25
1429	10	Use	01:21:00	10.7	 		3	0	Success	26	26	02/03/2016 09:00	02/03/2016 10:21
1430	4	Use	00:44:00	8	 		1.5	0	Success	26	26	02/03/2016 09:00	02/03/2016 09:44
1431	3	Use	00:31:00	6.5	 		1.5	0	Success	26	26	02/03/2016 09:00	02/03/2016 09:31
1432	28	Use	09:51:00	84	 		19	0	Success	26	26	02/03/2016 09:46	02/03/2016 19:37
1433	13	Use	01:43:00	13.7	 		3.5	0	Success	19	19	02/03/2016 09:16	02/03/2016 10:59
1434	11	Use	00:56:00	10.2	 		2	0	Success	19	19	02/03/2016 09:00	02/03/2016 09:56
1435	2	Use	00:28:00	9.5	 		1.5	0	Success	19	19	02/03/2016 09:00	02/03/2016 09:28
1436	12	Use	01:45:00	21.7	 		4	0	Success	19	19	02/03/2016 10:57	02/03/2016 12:42
1437	10	Use	01:20:00	11.2	 		3	0	Success	19	19	02/03/2016 10:21	02/03/2016 11:41
1438	8	Use	01:34:00	22.3	 		3.5	0	Success	19	19	02/03/2016 10:28	02/03/2016 12:02
1439	21	Use	00:14:00	2	 		0.5	0	Success	26	26	02/03/2016 09:00	02/03/2016 09:14
1440	29	Use	03:14:00	58.4	 		8	0	Success	26	26	02/03/2016 11:45	02/03/2016 14:59
1441	29	Use	00:58:00	20	 		2.5	0	Success	26	26	02/03/2016 14:59	02/03/2016 15:57
1442	11	Use	01:36:00	17.8	 		3.5	0	Success	26	26	02/03/2016 09:56	02/03/2016 11:32
1443	13	Use	00:18:00	6.8	 		1	Print Failed	Failed	10	10	02/03/2016 10:59	02/03/2016 11:00
1444	21	Use	01:58:00	19.5	 		4	0	Success	10	10	02/03/2016 09:14	02/03/2016 11:12
1445	9	Use	02:41:00	21.4	 		5.5	0	Success	10	10	02/03/2016 09:00	02/03/2016 11:41
1446	18	Use	01:16:00	6.8	 		2.5	0	Success	10	10	02/03/2016 09:00	02/03/2016 10:16
1447	12	Use	01:45:00	21.5	 		4	0	Success	10	10	02/03/2016 12:42	02/03/2016 14:27
1448	4	Use	01:32:00	27	 		4	0	Success	10	10	02/03/2016 09:44	02/03/2016 11:16
1449	2	Use	06:45:00	98.3	 		18.5	0	Success	10	10	02/03/2016 09:28	02/03/2016 16:13
1450	21	Use	01:48:00	16.2	 		4	0	Success	10	10	02/03/2016 11:12	02/03/2016 13:00
1451	1	Use	02:52:00	40.6	 		6.5	Print Failed	Failed	10	10	02/03/2016 12:10	02/03/2016 12:27
1452	19	Use	00:52:00	16.9	 		3	William Parrie	Success	10	10	02/03/2016 09:00	02/03/2016 09:52
1453	9	Use	00:12:00	1.3	 		0.5	0	Success	10	10	02/03/2016 11:41	02/03/2016 11:53
1454	20	Use	00:25:00	3.8	 		1	0	Success	10	10	02/03/2016 11:25	02/03/2016 11:50
1455	30	Use	01:15:00	10.3	 		2.5	0	Success	19	19	03/03/2016 09:00	03/03/2016 10:15
1456	28	Use	10:09:00	261.8	 		28.5	0	Success	19	19	04/03/2016 09:00	04/03/2016 19:09
1457	24	Use	05:20:00	34.9	 		10	0	Success	19	19	04/03/2016 09:00	04/03/2016 14:20
1458	24	Use	09:27:00	83.6	 		18.5	FAILED	Failed	19	19	07/03/2016 09:00	07/03/2016 09:56
1459	28	Use	03:45:00	32.5	 		7.5	0	Success	19	19	07/03/2016 09:00	07/03/2016 12:45
1460	21	Use	05:13:00	41.2	 		12.5	0	Success	19	19	07/03/2016 09:00	07/03/2016 14:13
1461	24	Use	02:47:00	22.1	 		5.5	0	Success	19	19	08/03/2016 09:00	08/03/2016 11:47
1462	30	Use	14:00:00	186.2	 		30.5	0	Success	19	19	08/03/2016 09:00	08/03/2016 23:00
1463	24	Use	09:16:00	77.2	 		18	0	Success	19	19	08/03/2016 11:47	08/03/2016 21:03
1464	29	Use	02:20:00	23.7	 		5	0	Success	19	19	09/03/2016 09:00	09/03/2016 11:20
1465	8	Use	01:39:00	21.3	 		4	0	Success	19	19	09/03/2016 09:00	09/03/2016 10:39
1466	24	Use	09:50:00	59.1	 		18	0	Success	19	19	09/03/2016 09:00	09/03/2016 18:50
1467	23	Use	04:03:00	21.5	 		7.5	0	Success	19	19	09/03/2016 09:00	09/03/2016 13:03
1468	23	Use	04:03:00	30	 		8	0	Success	19	19	09/03/2016 13:03	09/03/2016 17:06
1469	29	Use	01:37:00	24.1	 		4	0	Success	19	19	09/03/2016 11:20	09/03/2016 12:57
1470	1	Use	02:42:00	34.3	 		6	failed	Failed	19	19	09/03/2016 09:00	09/03/2016 09:16
1471	8	Use	00:53:00	9.4	 		2	FAILED	Failed	19	19	09/03/2016 10:39	09/03/2016 10:44
1472	8	Use	00:53:00	9.4	 		2	0	Success	19	19	09/03/2016 10:44	09/03/2016 11:37
1473	29	Use	08:20:00	79.3	 		16.5	0	Success	19	19	09/03/2016 12:57	09/03/2016 21:17
1474	12	Use	01:33:00	18.1	 		3.5	0	Success	19	19	09/03/2016 09:00	09/03/2016 10:33
1475	8	Use	00:23:00	4.8	 		1	0	Success	19	19	09/03/2016 11:37	09/03/2016 12:00
1476	22	Use	01:48:00	20.5	 		4	0	Success	19	19	09/03/2016 09:00	09/03/2016 10:48
1477	9	Use	00:46:00	7.5	 		2	0	Success	19	19	09/03/2016 09:00	09/03/2016 09:46
1478	19	Use	03:36:00	34.8	 		7.5	0	Success	28	28	09/03/2016 09:00	09/03/2016 12:36
1479	24	Use	12:28:00	159.7	 		27	0	Success	28	28	09/03/2016 18:50	10/03/2016 07:18
1480	21	Use	02:29:00	30.7	 		5.5	0	Success	28	28	09/03/2016 09:00	09/03/2016 11:29
1481	23	Use	06:51:00	93.4	 		15	0	Success	44	44	09/03/2016 17:06	09/03/2016 23:57
1482	1	Use	00:52:00	10.4	 		2	0	Success	28	28	09/03/2016 11:42	09/03/2016 12:34
1483	21	Use	03:40:00	49.1	 		8	0	Success	28	28	09/03/2016 11:29	09/03/2016 15:09
1484	9	Use	04:00:00	30	 		7.5	0	Success	28	28	09/03/2016 09:46	09/03/2016 13:46
1485	3	Use	05:36:00	68.5	 		12	0	Success	28	28	09/03/2016 09:00	09/03/2016 14:36
1486	18	Use	01:15:00	15.3	 		3	0	Success	28	28	09/03/2016 09:00	09/03/2016 10:15
1487	31	Use	06:00:00	103	 		14.5	0	Success	28	28	09/03/2016 09:00	09/03/2016 15:00
1488	22	Use	05:00:00	62	 		11	0	Success	28	28	09/03/2016 10:48	09/03/2016 15:48
1489	29	Use	01:10:00	140	 		9	0	Success	21	21	11/03/2016 09:00	11/03/2016 10:10
1490	31	Use	09:26:00	108	 		20	0	Success	21	21	11/03/2016 09:00	11/03/2016 18:26
1491	10	Use	03:48:00	36	 		7.5	0	Success	21	21	11/03/2016 09:00	11/03/2016 12:48
1492	28	Use	06:15:00	69.3	 		13	0	Success	21	21	11/03/2016 09:00	11/03/2016 15:15
1493	19	Use	17:51:00	250.3	 		39.5	0	Success	21	21	11/03/2016 09:00	12/03/2016 02:51
1494	21	Use	02:40:00	34	 		6	0	Success	21	21	11/03/2016 09:00	11/03/2016 11:40
1495	13	Use	03:48:00	36.2	 		8	0	Success	21	21	11/03/2016 09:00	11/03/2016 12:48
1496	12	Use	09:20:00	108	 		19.5	0	Success	21	21	11/03/2016 09:00	11/03/2016 18:20
1497	8	Use	05:00:00	27	 		9	0	Success	21	21	11/03/2016 09:00	11/03/2016 14:00
1498	1	Use	01:59:00	23.3	 		5.5	0	Success	36	36	11/03/2016 09:00	11/03/2016 10:59
1499	21	Use	02:39:00	34	 		6	FAILED	Failed	36	36	11/03/2016 11:40	11/03/2016 11:55
1500	1	Use	01:58:00	17.3	 		5	0	Success	36	36	11/03/2016 10:59	11/03/2016 12:57
1501	10	Use	00:45:00	8.8	 		2	0	Success	36	36	11/03/2016 12:48	11/03/2016 13:33
1502	30	Use	19:49:00	129.6	 		46.5	0	Success	36	36	11/03/2016 19:12	12/03/2016 15:01
1503	13	Use	00:27:00	8	 		1.5	0	Success	36	36	11/03/2016 12:48	11/03/2016 13:15
1504	20	Use	00:54:00	10	 		2	0	Success	36	36	11/03/2016 09:00	11/03/2016 09:54
1505	10	Use	02:40:00	26	 		5.5	FAILED	Failed	36	36	11/03/2016 13:33	11/03/2016 13:49
1506	13	Use	01:10:00	20	 		3	0	Success	36	36	11/03/2016 13:15	11/03/2016 14:25
1507	11	Use	02:08:00	28.6	 		5	0	Success	36	36	11/03/2016 09:00	11/03/2016 11:08
1508	1	Use	09:00:00	28	 		15	"printer 1, not 18"	Success	36	36	11/03/2016 12:57	11/03/2016 21:57
1509	18	Use	02:03:00	36.9	 		5	FAILED	Failed	36	36	11/03/2016 09:00	11/03/2016 09:12
1510	28	Use	06:18:00	69.5	 		13	0	Success	36	36	11/03/2016 15:15	11/03/2016 21:33
1511	29	Use	20:00:00	250	 		52.5	FEEG2001	Success	55	55	11/03/2016 10:10	12/03/2016 06:10
1512	24	Use	05:00:00	100	 		12.5	0	Success	55	55	11/03/2016 09:00	11/03/2016 14:00
1513	30	Use	10:12:00	20	 		21.5	0	Success	55	55	11/03/2016 09:00	11/03/2016 19:12
1514	24	Use	03:11:00	29.3	 		8	0	Success	55	55	14/03/2016 09:00	14/03/2016 12:11
1515	31	Use	11:44:00	186	 		27	0	Success	27	27	14/03/2016 09:00	14/03/2016 20:44
1516	28	Use	11:31:00	86.2	 		27.5	0	Success	27	27	14/03/2016 09:00	14/03/2016 20:31
1517	29	Use	04:10:00	100.7	 		11.5	0	Success	27	27	14/03/2016 09:00	14/03/2016 13:10
1518	30	Use	03:42:00	57.9	 		8.5	0	Success	27	27	14/03/2016 09:00	14/03/2016 12:42
1519	28	Use	12:56:00	233.3	 		31.5	0	Success	27	27	16/03/2016 09:00	16/03/2016 21:56
1520	13	Use	02:40:00	36.5	 		6	0	Success	27	27	16/03/2016 09:00	16/03/2016 11:40
1521	20	Use	00:59:00	10.5	 		2	Failed	Failed	27	27	16/03/2016 09:00	16/03/2016 09:05
1522	22	Use	00:40:00	8.3	 		1.5	0	Success	27	27	16/03/2016 09:00	16/03/2016 09:40
1523	9	Use	00:58:00	4.4	 		2	0	Success	27	27	16/03/2016 09:00	16/03/2016 09:58
1524	24	Use	06:23:00	88.8	 		14.5	0	Success	27	27	16/03/2016 09:00	16/03/2016 15:23
1525	10	Use	04:39:00	64.3	 		10.5	0	Success	27	27	16/03/2016 09:00	16/03/2016 13:39
1526	4	Use	00:27:00	4	 		1	0	Success	27	27	16/03/2016 09:00	16/03/2016 09:27
1527	31	Use	05:33:00	73.2	 		12	0	Success	27	27	16/03/2016 09:00	16/03/2016 14:33
1528	22	Use	00:48:00	7.5	 		2	0	Success	27	27	16/03/2016 09:40	16/03/2016 10:28
1529	18	Use	03:40:00	52.1	 		8.5	0	Success	27	27	16/03/2016 09:00	16/03/2016 12:40
1530	2	Use	00:30:00	4	 		1	0	Success	19	19	16/03/2016 09:00	16/03/2016 09:30
1531	2	Use	02:05:00	16	 		4	0	Success	19	19	16/03/2016 09:30	16/03/2016 11:35
1532	8	Use	06:30:00	60	 		13	0	Success	19	19	16/03/2016 09:00	16/03/2016 15:30
1533	9	Use	00:45:00	3.5	 		1.5	0	Success	19	19	16/03/2016 09:58	16/03/2016 10:43
1534	1	Use	01:10:00	14.4	 		2.5	0	Success	19	19	16/03/2016 09:00	16/03/2016 10:10
1535	3	Use	06:00:00	50	 		11.5	Failed	Failed	19	19	16/03/2016 09:00	16/03/2016 09:36
1536	20	Use	11:44:00	186	 		27	0	Success	19	19	16/03/2016 09:05	16/03/2016 20:49
1537	11	Use	01:39:00	21.7	 		4	0	Success	19	19	16/03/2016 09:00	16/03/2016 10:39
1538	9	Use	00:39:00	4	 		1.5	0	Success	19	19	16/03/2016 10:43	16/03/2016 11:22
1539	30	Use	12:32:00	122.4	 		25	0	Success	19	19	16/03/2016 08:00	16/03/2016 20:32
1540	1	Use	02:41:00	36.9	 		6	0	Success	19	19	16/03/2016 10:10	16/03/2016 12:51
1541	13	Use	01:09:00	9.4	 		2.5	0	Success	19	19	16/03/2016 11:40	16/03/2016 12:49
1542	22	Use	03:46:00	48	 		8.5	0	Success	19	19	16/03/2016 10:28	16/03/2016 14:14
1543	23	Use	06:42:00	97.4	 		15	0	Success	19	19	16/03/2016 09:00	16/03/2016 15:42
1544	31	Use	18:14:00	277.2	 		41.5	0	Success	55	55	16/03/2016 14:33	17/03/2016 08:47
1545	12	Use	00:48:00	13.2	 		2	0	Success	21	21	16/03/2016 09:00	16/03/2016 09:48
1546	9	Use	11:44:00	186	 		27	0	Success	21	21	16/03/2016 11:22	16/03/2016 23:06
1547	21	Use	07:20:00	86	 		15.5	0	Success	21	21	16/03/2016 09:00	16/03/2016 16:20
1548	10	Use	07:00:00	80	 		14.5	0	Success	21	21	16/03/2016 13:39	16/03/2016 20:39
1549	1	Use	00:22:00	4.3	 		1	0	Success	21	21	16/03/2016 09:00	16/03/2016 09:22
1550	30	Use	15:58:00	345.2	 		49.5	0	Success	55	55	16/03/2016 20:32	17/03/2016 12:30
1551	12	Use	01:42:00	9.8	 		3.5	0	Success	21	21	18/03/2016 09:00	18/03/2016 10:42
1552	3	Use	00:31:00	9.2	 		1.5	0	Success	21	21	18/03/2016 09:00	18/03/2016 09:31
1553	18	Use	00:30:00	5	 		1	0	Success	21	21	18/03/2016 09:00	18/03/2016 09:30
1554	31	Use	09:54:00	153.5	 		23	0	Success	28	28	18/03/2016 09:00	18/03/2016 18:54
1555	18	Use	04:15:00	21.4	 		10	0	Success	28	28	18/03/2016 09:30	18/03/2016 13:45
1556	30	Use	05:46:00	55	 		11.5	0	Success	28	28	18/03/2016 09:00	18/03/2016 14:46
1557	29	Use	17:31:00	185.7	 		36	0	Success	28	28	18/03/2016 09:00	19/03/2016 02:31
1558	29	Use	04:49:00	71.2	 		13.5	0	Success	55	55	21/03/2016 09:00	21/03/2016 13:49
1559	31	Use	12:00:00	85	 		28.5	0	Success	55	55	21/03/2016 09:00	21/03/2016 21:00
1560	29	Use	21:08:00	325.7	 		48	OWN MATERIAL	Success	55	55	22/03/2016 09:00	23/03/2016 06:08
